sale_id,customer_id,product_id,store_id,promo_id,quantity,unit_price,discount_amount,tax_amount,final_amount,sale_date,payment_method,sale_status
8521,269,1,8,3,5,129999,0.0,116999.1,766994.1,2024-02-19,Net Banking,Returned
8522,519,9,14,4,5,4999,0.0,4499.1,29494.1,2024-07-20,Cash,Completed
8523,1930,22,2,15,4,299,0.0,215.28,1411.28,2024-12-31,UPI,Completed
8524,468,24,10,15,3,28,0.0,15.12,99.12,2024-06-28,Debit Card,Completed
8525,1184,3,10,10,5,114999,172498.5,72449.37,474945.87,2024-11-20,Debit Card,Cancelled
8526,1615,4,14,4,4,129999,51999.6,84239.35,552235.75,2024-03-27,Net Banking,Completed
8527,638,5,3,15,3,29999,0.0,16199.46,106196.46,2024-05-31,Debit Card,Completed
8528,344,6,9,11,5,15999,3999.75,13679.14,89674.39,2024-11-28,Net Banking,Completed
8529,1147,4,1,8,3,129999,97499.25,52649.6,345147.35,2024-12-15,Debit Card,Completed
8530,1861,3,9,4,1,114999,0.0,20699.82,135698.82,2024-06-08,EMI,Returned
8531,1903,6,5,13,1,15999,0.0,2879.82,18878.82,2024-03-18,Cash,Cancelled
8532,735,9,11,15,2,4999,1999.6,1439.71,9438.11,2024-04-26,UPI,Cancelled
8533,686,2,9,3,1,89999,26999.7,11339.87,74339.17,2024-08-10,Net Banking,Completed
8534,1722,2,5,5,5,89999,67499.25,68849.24,451344.99,2024-12-17,Net Banking,Returned
8535,38,7,6,9,1,12999,2599.8,1871.86,12271.06,2024-05-18,Credit Card,Cancelled
8536,1338,17,3,8,3,8999,8099.1,3401.62,22299.52,2024-05-23,Cash,Returned
8537,1865,16,7,3,5,5999,5999.0,4319.28,28315.28,2024-05-24,Cash,Cancelled
8538,1910,10,2,6,1,2999,0.0,539.82,3538.82,2024-05-01,Debit Card,Returned
8539,778,2,6,7,4,89999,0.0,64799.28,424795.28,2024-12-27,Net Banking,Completed
8540,950,5,4,11,2,29999,11999.6,8639.71,56638.11,2024-05-18,EMI,Completed
8541,782,3,2,8,5,114999,172498.5,72449.37,474945.87,2024-08-30,UPI,Cancelled
8542,657,16,2,14,2,5999,3599.4,1511.75,9910.35,2024-05-23,Net Banking,Cancelled
8543,766,10,9,15,1,2999,0.0,539.82,3538.82,2024-10-18,Net Banking,Completed
8544,844,4,5,13,5,129999,64999.5,105299.19,690294.69,2024-09-20,Credit Card,Returned
8545,1783,21,6,13,1,599,0.0,107.82,706.82,2024-08-10,Net Banking,Returned
8546,694,18,15,14,4,24999,24999.0,13499.46,88496.46,2024-09-26,Cash,Completed
8547,473,24,3,10,5,28,35.0,18.9,123.9,2024-06-21,Credit Card,Returned
8548,429,2,4,13,1,89999,4499.95,15389.83,100888.88,2024-03-05,Net Banking,Cancelled
8549,45,8,13,13,1,14999,2249.85,2294.85,15044.0,2024-08-12,EMI,Completed
8550,272,24,4,13,5,28,7.0,23.94,156.94,2024-08-18,EMI,Returned
8551,18,22,4,15,1,299,74.75,40.37,264.62,2024-02-07,Cash,Completed
8552,660,18,15,1,4,24999,9999.6,16199.35,106195.75,2024-07-25,UPI,Cancelled
8553,301,2,5,14,3,89999,26999.7,43739.51,286736.81,2024-06-16,Net Banking,Completed
8554,890,13,4,13,2,12999,5199.6,3743.71,24542.11,2024-04-09,EMI,Returned
8555,1367,25,2,7,5,199,0.0,179.1,1174.1,2024-12-03,Credit Card,Completed
8556,432,2,15,10,2,89999,0.0,32399.64,212397.64,2024-01-30,Credit Card,Completed
8557,1218,24,10,6,1,28,2.8,4.54,29.74,2024-11-25,Cash,Completed
8558,1153,23,12,7,4,449,0.0,323.28,2119.28,2024-02-17,Credit Card,Completed
8559,412,11,13,15,5,1999,499.75,1709.14,11204.39,2024-09-10,EMI,Completed
8560,1451,24,6,1,1,28,0.0,5.04,33.04,2024-11-03,Credit Card,Returned
8561,1706,22,10,5,5,299,0.0,269.1,1764.1,2024-01-13,UPI,Completed
8562,429,15,1,10,3,7999,5999.25,3239.59,21237.34,2024-05-16,EMI,Completed
8563,1356,18,15,11,1,24999,6249.75,3374.86,22124.11,2024-12-27,Debit Card,Returned
8564,1308,3,15,3,2,114999,0.0,41399.64,271397.64,2024-10-02,Credit Card,Completed
8565,1789,14,10,14,3,3999,599.85,2051.49,13448.64,2024-10-06,Credit Card,Completed
8566,1149,8,2,8,5,14999,0.0,13499.1,88494.1,2024-12-18,UPI,Cancelled
8567,1404,7,4,7,2,12999,5199.6,3743.71,24542.11,2024-08-21,EMI,Completed
8568,1934,23,7,3,3,449,0.0,242.46,1589.46,2024-05-25,Net Banking,Cancelled
8569,848,3,10,10,3,114999,68999.4,49679.57,325677.17,2024-02-14,EMI,Cancelled
8570,655,18,2,15,1,24999,0.0,4499.82,29498.82,2024-01-06,Net Banking,Cancelled
8571,1958,20,10,10,2,3999,0.0,1439.64,9437.64,2024-03-25,Credit Card,Completed
8572,1521,20,8,15,5,3999,2999.25,3059.23,20054.98,2024-12-31,EMI,Returned
8573,1190,7,11,5,1,12999,0.0,2339.82,15338.82,2024-01-20,EMI,Returned
8574,1228,17,12,3,1,8999,2249.75,1214.87,7964.12,2024-03-22,Credit Card,Completed
8575,1490,5,11,15,3,29999,22499.25,12149.59,79647.34,2024-09-22,Credit Card,Completed
8576,186,20,15,10,3,3999,0.0,2159.46,14156.46,2024-01-04,Cash,Returned
8577,417,10,13,9,3,2999,0.0,1619.46,10616.46,2024-06-22,Credit Card,Completed
8578,598,5,5,10,1,29999,7499.75,4049.86,26549.11,2024-09-13,Debit Card,Returned
8579,539,16,12,15,1,5999,0.0,1079.82,7078.82,2024-04-20,Cash,Completed
8580,1039,22,11,7,1,299,0.0,53.82,352.82,2024-11-04,UPI,Completed
8581,900,3,10,3,1,114999,11499.9,18629.84,122128.94,2024-11-24,Credit Card,Cancelled
8582,1214,15,13,6,2,7999,1599.8,2591.68,16989.88,2024-02-16,UPI,Cancelled
8583,1531,5,14,10,2,29999,8999.7,9179.69,60177.99,2024-01-24,Debit Card,Returned
8584,1407,13,4,4,1,12999,2599.8,1871.86,12271.06,2024-03-21,Net Banking,Returned
8585,601,10,15,3,5,2999,3748.75,2024.32,13270.57,2024-08-27,Net Banking,Cancelled
8586,1887,18,10,14,1,24999,6249.75,3374.86,22124.11,2024-08-06,EMI,Returned
8587,897,23,3,14,2,449,0.0,161.64,1059.64,2024-06-03,Credit Card,Returned
8588,1009,12,13,3,1,8999,0.0,1619.82,10618.82,2024-12-18,Debit Card,Completed
8589,97,24,1,15,2,28,8.4,8.57,56.17,2024-10-30,EMI,Completed
8590,434,2,7,12,1,89999,0.0,16199.82,106198.82,2024-09-02,Net Banking,Returned
8591,330,11,15,4,3,1999,0.0,1079.46,7076.46,2024-09-15,Cash,Completed
8592,87,10,10,14,1,2999,449.85,458.85,3008.0,2024-05-20,Net Banking,Returned
8593,50,12,14,2,5,8999,4499.5,7289.19,47784.69,2024-11-25,EMI,Returned
8594,1517,11,11,3,4,1999,0.0,1439.28,9435.28,2024-05-12,Credit Card,Completed
8595,1556,10,8,7,1,2999,899.7,377.87,2477.17,2024-08-13,Cash,Returned
8596,1684,15,6,5,4,7999,1599.8,5471.32,35867.52,2024-03-23,Credit Card,Cancelled
8597,1070,9,5,4,2,4999,499.9,1709.66,11207.76,2024-12-13,Credit Card,Completed
8598,1131,21,1,6,1,599,0.0,107.82,706.82,2024-04-20,Net Banking,Cancelled
8599,977,1,1,5,2,129999,12999.9,44459.66,291457.76,2024-06-11,Cash,Completed
8600,407,11,13,1,4,1999,0.0,1439.28,9435.28,2024-08-27,Debit Card,Cancelled
8601,170,24,13,12,4,28,0.0,20.16,132.16,2024-09-17,Cash,Completed
8602,343,17,7,2,3,8999,0.0,4859.46,31856.46,2024-07-13,UPI,Completed
8603,461,11,14,9,2,1999,399.8,647.68,4245.88,2024-10-26,UPI,Cancelled
8604,1541,21,12,15,5,599,0.0,539.1,3534.1,2024-06-06,Debit Card,Cancelled
8605,646,15,12,10,4,7999,3199.6,5183.35,33979.75,2024-04-29,Credit Card,Completed
8606,116,9,14,1,2,4999,0.0,1799.64,11797.64,2024-12-07,EMI,Cancelled
8607,695,18,13,3,5,24999,0.0,22499.1,147494.1,2024-07-03,EMI,Returned
8608,717,8,6,1,4,14999,0.0,10799.28,70795.28,2024-11-04,Credit Card,Completed
8609,1948,18,11,2,5,24999,12499.5,20249.19,132744.69,2024-11-09,UPI,Returned
8610,1341,25,5,8,4,199,39.8,136.12,892.32,2024-05-01,Credit Card,Completed
8611,361,20,14,7,5,3999,3999.0,2879.28,18875.28,2024-06-29,Debit Card,Completed
8612,1589,18,6,2,2,24999,0.0,8999.64,58997.64,2024-01-05,EMI,Returned
8613,37,12,4,10,4,8999,0.0,6479.28,42475.28,2024-08-18,Cash,Completed
8614,134,7,14,6,3,12999,7799.4,5615.57,36813.17,2024-06-15,UPI,Returned
8615,387,22,6,4,3,299,179.4,129.17,846.77,2024-02-28,EMI,Completed
8616,92,4,12,9,1,129999,32499.75,17549.86,115049.11,2024-10-28,Cash,Completed
8617,563,1,1,15,4,129999,0.0,93599.28,613595.28,2024-12-17,EMI,Completed
8618,1293,2,2,1,5,89999,22499.75,76949.15,504444.4,2024-02-26,Net Banking,Completed
8619,633,20,12,14,2,3999,0.0,1439.64,9437.64,2024-02-18,Debit Card,Completed
8620,454,21,13,8,5,599,748.75,404.32,2650.57,2024-06-13,Credit Card,Completed
8621,1013,11,3,13,1,1999,0.0,359.82,2358.82,2024-12-04,Credit Card,Completed
8622,48,21,11,2,1,599,0.0,107.82,706.82,2024-06-09,Cash,Completed
8623,1012,23,6,3,5,449,112.25,383.89,2516.64,2024-06-24,UPI,Cancelled
8624,93,6,3,15,3,15999,0.0,8639.46,56636.46,2024-12-09,Cash,Returned
8625,1006,12,11,15,5,8999,4499.5,7289.19,47784.69,2024-03-10,Credit Card,Completed
8626,167,21,9,2,2,599,239.6,172.51,1130.91,2024-06-08,Credit Card,Completed
8627,1303,10,10,5,5,2999,4498.5,1889.37,12385.87,2024-06-01,UPI,Completed
8628,1479,8,15,9,3,14999,11249.25,6074.59,39822.34,2024-08-27,EMI,Returned
8629,1905,6,8,14,5,15999,3999.75,13679.14,89674.39,2024-11-12,EMI,Completed
8630,12,12,6,3,3,8999,6749.25,3644.59,23892.34,2024-01-03,Debit Card,Completed
8631,1777,23,4,8,1,449,44.9,72.74,476.84,2024-04-22,Debit Card,Returned
8632,558,18,2,12,5,24999,37498.5,15749.37,103245.87,2024-09-18,Credit Card,Cancelled
8633,797,17,8,10,3,8999,1349.85,4616.49,30263.64,2024-05-02,EMI,Completed
8634,1857,7,2,9,1,12999,0.0,2339.82,15338.82,2024-11-07,UPI,Completed
8635,42,2,9,4,1,89999,4499.95,15389.83,100888.88,2024-11-06,UPI,Completed
8636,238,21,5,1,4,599,359.4,366.59,2403.19,2024-07-10,Cash,Completed
8637,1101,14,3,3,4,3999,799.8,2735.32,17931.52,2024-05-09,Cash,Completed
8638,1515,24,5,8,1,28,4.2,4.28,28.08,2024-04-19,Debit Card,Completed
8639,1908,25,11,15,3,199,89.55,91.34,598.79,2024-01-11,Cash,Completed
8640,1834,8,9,5,5,14999,22498.5,9449.37,61945.87,2024-10-12,UPI,Completed
8641,165,8,8,3,5,14999,11249.25,11474.23,75219.98,2024-12-16,Cash,Returned
8642,1755,25,1,15,2,199,0.0,71.64,469.64,2024-09-05,UPI,Completed
8643,780,8,6,11,3,14999,0.0,8099.46,53096.46,2024-09-30,Debit Card,Completed
8644,1669,17,14,14,2,8999,5399.4,2267.75,14866.35,2024-08-15,Credit Card,Completed
8645,429,6,4,15,2,15999,0.0,5759.64,37757.64,2024-03-05,Net Banking,Completed
8646,640,20,5,8,2,3999,1999.5,1079.73,7078.23,2024-12-21,Debit Card,Completed
8647,328,13,6,11,5,12999,9749.25,9944.23,65189.98,2024-11-11,Credit Card,Completed
8648,752,18,15,2,2,24999,2499.9,8549.66,56047.76,2024-05-06,UPI,Completed
8649,1040,4,9,12,3,129999,116999.1,49139.62,322137.52,2024-01-13,Debit Card,Cancelled
8650,1397,3,5,8,5,114999,172498.5,72449.37,474945.87,2024-12-29,Credit Card,Completed
8651,462,16,11,9,5,5999,0.0,5399.1,35394.1,2024-10-27,Cash,Completed
8652,1345,9,8,3,5,4999,0.0,4499.1,29494.1,2024-04-13,Credit Card,Completed
8653,1556,2,7,5,1,89999,8999.9,14579.84,95578.94,2024-07-28,UPI,Completed
8654,444,12,5,15,2,8999,899.9,3077.66,20175.76,2024-08-29,UPI,Completed
8655,1767,25,6,11,3,199,119.4,85.97,563.57,2024-04-07,Debit Card,Cancelled
8656,1126,4,15,9,1,129999,19499.85,19889.85,130389.0,2024-08-25,Net Banking,Cancelled
8657,227,18,1,15,3,24999,0.0,13499.46,88496.46,2024-03-14,EMI,Cancelled
8658,1904,7,10,14,4,12999,7799.4,7955.39,52151.99,2024-03-10,Cash,Cancelled
8659,749,23,2,9,1,449,0.0,80.82,529.82,2024-09-19,Credit Card,Completed
8660,570,11,11,15,3,1999,899.55,917.54,6014.99,2024-07-29,Debit Card,Returned
8661,1333,25,10,5,3,199,0.0,107.46,704.46,2024-09-06,Net Banking,Completed
8662,465,16,14,8,4,5999,2399.6,3887.35,25483.75,2024-04-13,Debit Card,Completed
8663,1015,4,3,4,3,129999,77999.4,56159.57,368157.17,2024-05-04,UPI,Completed
8664,123,21,14,2,5,599,449.25,458.23,3003.98,2024-09-28,Credit Card,Completed
8665,527,6,13,13,2,15999,0.0,5759.64,37757.64,2024-05-02,UPI,Completed
8666,363,13,6,11,4,12999,5199.6,8423.35,55219.75,2024-09-01,Debit Card,Cancelled
8667,597,20,4,13,4,3999,3999.0,2159.46,14156.46,2024-04-26,Debit Card,Completed
8668,204,13,1,15,2,12999,2599.8,4211.68,27609.88,2024-01-24,Credit Card,Returned
8669,1213,15,13,9,1,7999,399.95,1367.83,8966.88,2024-12-17,Cash,Completed
8670,546,20,12,13,3,3999,2999.25,1619.6,10617.35,2024-11-02,Credit Card,Completed
8671,449,20,12,11,4,3999,0.0,2879.28,18875.28,2024-02-23,EMI,Completed
8672,597,5,12,14,2,29999,11999.6,8639.71,56638.11,2024-08-20,UPI,Returned
8673,1104,20,14,6,4,3999,3999.0,2159.46,14156.46,2024-02-01,UPI,Completed
8674,883,3,10,3,4,114999,91999.2,66239.42,434236.22,2024-08-12,Credit Card,Completed
8675,1623,5,2,15,4,29999,17999.4,18359.39,120355.99,2024-10-28,Debit Card,Completed
8676,612,9,8,15,2,4999,0.0,1799.64,11797.64,2024-05-23,Debit Card,Completed
8677,1827,8,8,13,5,14999,18748.75,10124.32,66370.57,2024-11-02,UPI,Cancelled
8678,892,5,8,13,2,29999,5999.8,9719.68,63717.88,2024-05-05,Cash,Completed
8679,1349,2,13,13,2,89999,0.0,32399.64,212397.64,2024-01-20,Net Banking,Returned
8680,1087,6,4,7,5,15999,0.0,14399.1,94394.1,2024-08-30,Cash,Completed
8681,1546,7,11,12,4,12999,2599.8,8891.32,58287.52,2024-11-14,Credit Card,Completed
8682,223,17,8,4,4,8999,0.0,6479.28,42475.28,2024-07-15,EMI,Returned
8683,1078,16,8,8,3,5999,0.0,3239.46,21236.46,2024-01-25,Debit Card,Cancelled
8684,1632,21,10,15,2,599,119.8,194.08,1272.28,2024-06-02,Net Banking,Returned
8685,703,1,1,10,4,129999,51999.6,84239.35,552235.75,2024-08-21,EMI,Returned
8686,336,19,4,13,1,4999,999.8,719.86,4719.06,2024-07-29,Credit Card,Cancelled
8687,1439,20,1,15,5,3999,0.0,3599.1,23594.1,2024-10-18,Net Banking,Returned
8688,1806,13,4,14,4,12999,12999.0,7019.46,46016.46,2024-08-06,Credit Card,Returned
8689,769,13,4,12,2,12999,6499.5,3509.73,23008.23,2024-05-02,Net Banking,Completed
8690,38,15,6,12,1,7999,799.9,1295.84,8494.94,2024-01-05,EMI,Returned
8691,565,4,12,7,5,129999,32499.75,111149.14,728644.39,2024-09-13,Cash,Completed
8692,201,3,8,11,2,114999,68999.4,28979.75,189978.35,2024-11-26,Credit Card,Completed
8693,1661,21,8,1,4,599,599.0,323.46,2120.46,2024-11-24,Cash,Cancelled
8694,1030,24,12,13,1,28,8.4,3.53,23.13,2024-03-30,Debit Card,Completed
8695,1447,3,7,14,3,114999,0.0,62099.46,407096.46,2024-03-28,Cash,Cancelled
8696,8,5,15,1,2,29999,0.0,10799.64,70797.64,2024-04-01,EMI,Completed
8697,603,13,7,3,4,12999,7799.4,7955.39,52151.99,2024-02-17,Net Banking,Cancelled
8698,1695,12,9,14,4,8999,7199.2,5183.42,33980.22,2024-04-03,Net Banking,Completed
8699,1994,16,14,2,3,5999,899.85,3077.49,20174.64,2024-10-05,Cash,Completed
8700,404,25,10,6,2,199,119.4,50.15,328.75,2024-05-15,UPI,Returned
8701,1184,23,2,6,4,449,0.0,323.28,2119.28,2024-08-21,Net Banking,Completed
8702,1180,18,6,15,4,24999,9999.6,16199.35,106195.75,2024-03-26,Net Banking,Completed
8703,1717,11,10,9,1,1999,499.75,269.87,1769.12,2024-01-14,EMI,Completed
8704,615,15,3,2,5,7999,0.0,7199.1,47194.1,2024-08-09,Debit Card,Completed
8705,1409,11,13,5,5,1999,1999.0,1439.28,9435.28,2024-08-23,EMI,Returned
8706,1685,9,15,15,1,4999,1499.7,629.87,4129.17,2024-11-05,UPI,Cancelled
8707,880,14,9,2,4,3999,799.8,2735.32,17931.52,2024-12-31,UPI,Cancelled
8708,1935,2,1,3,4,89999,89999.0,48599.46,318596.46,2024-08-28,Net Banking,Completed
8709,1929,22,1,2,2,299,0.0,107.64,705.64,2024-01-08,UPI,Cancelled
8710,1884,8,12,14,3,14999,0.0,8099.46,53096.46,2024-04-21,Cash,Completed
8711,280,8,6,11,2,14999,0.0,5399.64,35397.64,2024-01-16,Cash,Completed
8712,208,6,5,11,4,15999,0.0,11519.28,75515.28,2024-11-20,EMI,Completed
8713,303,24,15,1,2,28,8.4,8.57,56.17,2024-05-12,EMI,Completed
8714,1182,9,2,3,2,4999,1999.6,1439.71,9438.11,2024-06-19,Debit Card,Completed
8715,327,11,12,11,1,1999,499.75,269.87,1769.12,2024-07-18,Debit Card,Completed
8716,1468,20,9,8,4,3999,1599.6,2591.35,16987.75,2024-11-04,Debit Card,Completed
8717,1697,20,11,6,4,3999,0.0,2879.28,18875.28,2024-09-18,Cash,Completed
8718,760,22,8,5,1,299,14.95,51.13,335.18,2024-12-30,UPI,Completed
8719,1419,7,14,1,4,12999,0.0,9359.28,61355.28,2024-06-02,Credit Card,Completed
8720,1045,17,6,15,5,8999,4499.5,7289.19,47784.69,2024-08-19,UPI,Returned
8721,1350,19,14,1,4,4999,5998.8,2519.5,16516.7,2024-02-28,Cash,Returned
8722,264,8,13,15,1,14999,0.0,2699.82,17698.82,2024-05-12,Debit Card,Returned
8723,121,16,2,4,2,5999,2399.6,1727.71,11326.11,2024-05-09,Net Banking,Returned
8724,1959,20,1,13,5,3999,5998.5,2519.37,16515.87,2024-08-27,Cash,Completed
8725,1104,1,4,4,2,129999,64999.5,35099.73,230098.23,2024-09-04,Cash,Completed
8726,689,7,11,15,3,12999,0.0,7019.46,46016.46,2024-12-20,Cash,Cancelled
8727,1705,20,6,7,3,3999,0.0,2159.46,14156.46,2024-10-22,Net Banking,Cancelled
8728,1950,2,4,15,4,89999,17999.8,61559.32,403555.52,2024-04-28,Cash,Completed
8729,1776,1,5,3,3,129999,19499.85,66689.49,437186.64,2024-03-25,EMI,Cancelled
8730,856,24,11,10,3,28,0.0,15.12,99.12,2024-01-05,Debit Card,Completed
8731,1932,7,14,5,1,12999,0.0,2339.82,15338.82,2024-12-22,EMI,Returned
8732,793,12,9,13,2,8999,899.9,3077.66,20175.76,2024-04-24,Debit Card,Returned
8733,996,17,2,8,3,8999,0.0,4859.46,31856.46,2024-02-17,UPI,Completed
8734,897,21,5,13,4,599,359.4,366.59,2403.19,2024-09-06,Credit Card,Completed
8735,1438,11,2,9,1,1999,299.85,305.85,2005.0,2024-08-02,UPI,Completed
8736,1904,7,14,3,2,12999,2599.8,4211.68,27609.88,2024-04-25,Credit Card,Completed
8737,1494,19,8,5,3,4999,3749.25,2024.6,13272.35,2024-12-22,EMI,Completed
8738,234,15,5,2,2,7999,2399.7,2447.69,16045.99,2024-11-21,EMI,Completed
8739,1450,2,1,11,4,89999,107998.8,45359.5,297356.7,2024-05-18,UPI,Completed
8740,320,16,4,9,1,5999,1199.8,863.86,5663.06,2024-10-16,Net Banking,Completed
8741,539,4,4,6,4,129999,25999.8,88919.32,582915.52,2024-12-29,UPI,Cancelled
8742,1915,4,13,11,1,129999,38999.7,16379.87,107379.17,2024-11-24,Cash,Completed
8743,270,20,9,7,1,3999,0.0,719.82,4718.82,2024-03-15,UPI,Completed
8744,424,15,1,9,3,7999,0.0,4319.46,28316.46,2024-04-20,EMI,Returned
8745,839,1,8,6,5,129999,64999.5,105299.19,690294.69,2024-04-09,UPI,Completed
8746,286,17,8,7,3,8999,4049.55,4130.54,27077.99,2024-03-04,Credit Card,Returned
8747,757,4,10,15,2,129999,77999.4,32759.75,214758.35,2024-06-20,Debit Card,Returned
8748,786,16,10,8,1,5999,1199.8,863.86,5663.06,2024-01-21,EMI,Completed
8749,969,17,7,7,3,8999,8099.1,3401.62,22299.52,2024-08-13,Net Banking,Completed
8750,1473,13,15,4,2,12999,7799.4,3275.75,21474.35,2024-01-29,Net Banking,Returned
8751,1720,12,15,11,2,8999,0.0,3239.64,21237.64,2024-02-23,UPI,Cancelled
8752,1686,20,13,11,2,3999,0.0,1439.64,9437.64,2024-07-22,UPI,Completed
8753,784,13,8,11,5,12999,16248.75,8774.32,57520.57,2024-02-23,Credit Card,Completed
8754,149,4,14,5,5,129999,0.0,116999.1,766994.1,2024-11-19,Cash,Cancelled
8755,1725,17,2,1,3,8999,0.0,4859.46,31856.46,2024-04-18,Cash,Cancelled
8756,1373,11,11,6,3,1999,1499.25,809.59,5307.34,2024-11-13,Net Banking,Completed
8757,1411,12,5,12,1,8999,2699.7,1133.87,7433.17,2024-06-14,Debit Card,Completed
8758,1108,17,15,11,5,8999,13498.5,5669.37,37165.87,2024-11-19,EMI,Completed
8759,793,19,1,10,2,4999,2999.4,1259.75,8258.35,2024-08-31,Cash,Returned
8760,1106,20,10,10,5,3999,5998.5,2519.37,16515.87,2024-06-04,Debit Card,Completed
8761,811,2,3,13,5,89999,0.0,80999.1,530994.1,2024-10-19,EMI,Completed
8762,1221,10,1,12,2,2999,0.0,1079.64,7077.64,2024-10-16,Cash,Returned
8763,1265,1,3,1,4,129999,129999.0,70199.46,460196.46,2024-09-12,Credit Card,Completed
8764,1092,17,15,3,3,8999,1349.85,4616.49,30263.64,2024-01-11,Credit Card,Returned
8765,452,7,4,13,4,12999,12999.0,7019.46,46016.46,2024-02-01,Debit Card,Completed
8766,1156,16,10,5,3,5999,899.85,3077.49,20174.64,2024-10-03,Debit Card,Completed
8767,1445,25,3,15,5,199,0.0,179.1,1174.1,2024-04-24,Credit Card,Completed
8768,452,8,3,12,5,14999,22498.5,9449.37,61945.87,2024-09-17,Debit Card,Cancelled
8769,1599,23,1,10,1,449,89.8,64.66,423.86,2024-03-29,Net Banking,Completed
8770,364,5,2,5,1,29999,0.0,5399.82,35398.82,2024-06-15,Debit Card,Cancelled
8771,557,10,11,15,3,2999,0.0,1619.46,10616.46,2024-03-15,EMI,Completed
8772,1550,14,12,3,1,3999,0.0,719.82,4718.82,2024-07-18,Cash,Completed
8773,1803,1,8,4,2,129999,64999.5,35099.73,230098.23,2024-09-05,EMI,Returned
8774,1733,24,8,8,1,28,4.2,4.28,28.08,2024-02-18,EMI,Completed
8775,1300,13,1,15,2,12999,6499.5,3509.73,23008.23,2024-03-29,UPI,Completed
8776,82,8,11,6,3,14999,0.0,8099.46,53096.46,2024-05-25,Debit Card,Completed
8777,211,6,2,15,5,15999,11999.25,12239.23,80234.98,2024-08-05,EMI,Cancelled
8778,1812,7,15,10,2,12999,5199.6,3743.71,24542.11,2024-02-05,Debit Card,Completed
8779,747,2,2,6,5,89999,0.0,80999.1,530994.1,2024-05-08,Credit Card,Completed
8780,1869,6,9,14,5,15999,15999.0,11519.28,75515.28,2024-08-07,Net Banking,Completed
8781,708,13,5,13,5,12999,19498.5,8189.37,53685.87,2024-12-09,Credit Card,Completed
8782,496,7,13,5,1,12999,1299.9,2105.84,13804.94,2024-09-24,EMI,Completed
8783,833,17,14,12,2,8999,0.0,3239.64,21237.64,2024-10-25,Cash,Cancelled
8784,1222,1,12,15,4,129999,0.0,93599.28,613595.28,2024-02-04,Debit Card,Completed
8785,232,17,8,2,2,8999,4499.5,2429.73,15928.23,2024-12-23,Credit Card,Returned
8786,266,9,13,13,4,4999,5998.8,2519.5,16516.7,2024-04-28,UPI,Completed
8787,1985,23,13,13,3,449,0.0,242.46,1589.46,2024-06-19,UPI,Returned
8788,1659,17,12,6,2,8999,0.0,3239.64,21237.64,2024-05-15,EMI,Completed
8789,1279,14,14,14,3,3999,2999.25,1619.6,10617.35,2024-12-13,Net Banking,Completed
8790,1944,5,4,15,2,29999,5999.8,9719.68,63717.88,2024-10-29,EMI,Cancelled
8791,338,20,3,3,2,3999,399.9,1367.66,8965.76,2024-03-11,Debit Card,Completed
8792,1898,13,2,15,4,12999,5199.6,8423.35,55219.75,2024-07-25,UPI,Completed
8793,812,19,14,5,4,4999,1999.6,3239.35,21235.75,2024-07-08,UPI,Completed
8794,1478,23,7,12,5,449,0.0,404.1,2649.1,2024-07-14,UPI,Completed
8795,1509,19,2,7,3,4999,749.85,2564.49,16811.64,2024-11-17,Cash,Cancelled
8796,1541,3,3,11,5,114999,0.0,103499.1,678494.1,2024-04-04,Debit Card,Completed
8797,347,3,10,15,3,114999,86249.25,46574.6,305322.35,2024-08-11,UPI,Completed
8798,1501,10,1,10,2,2999,599.8,971.68,6369.88,2024-02-25,Debit Card,Completed
8799,1420,22,7,11,4,299,0.0,215.28,1411.28,2024-08-04,UPI,Completed
8800,113,9,7,10,2,4999,0.0,1799.64,11797.64,2024-01-14,Net Banking,Completed
8801,626,15,15,13,4,7999,0.0,5759.28,37755.28,2024-07-01,EMI,Completed
8802,147,7,10,15,5,12999,3249.75,11114.15,72859.4,2024-08-24,Debit Card,Completed
8803,771,13,13,8,4,12999,12999.0,7019.46,46016.46,2024-09-03,Credit Card,Completed
8804,1581,24,3,9,2,28,14.0,7.56,49.56,2024-09-18,Debit Card,Cancelled
8805,148,6,14,15,4,15999,0.0,11519.28,75515.28,2024-03-09,EMI,Returned
8806,297,14,2,6,3,3999,3599.1,1511.62,9909.52,2024-08-24,Net Banking,Returned
8807,1162,20,14,10,5,3999,0.0,3599.1,23594.1,2024-10-25,Debit Card,Cancelled
8808,1750,2,7,4,2,89999,44999.5,24299.73,159298.23,2024-06-26,Net Banking,Completed
8809,1482,1,5,2,5,129999,129999.0,93599.28,613595.28,2024-08-29,Credit Card,Completed
8810,663,17,15,13,5,8999,4499.5,7289.19,47784.69,2024-09-23,UPI,Completed
8811,776,6,5,15,1,15999,3199.8,2303.86,15103.06,2024-06-26,Net Banking,Returned
8812,398,21,14,14,3,599,0.0,323.46,2120.46,2024-04-03,UPI,Completed
8813,539,4,6,5,5,129999,0.0,116999.1,766994.1,2024-09-04,Cash,Completed
8814,1804,25,5,15,4,199,0.0,143.28,939.28,2024-02-28,Net Banking,Returned
8815,769,5,15,1,2,29999,2999.9,10259.66,67257.76,2024-04-08,Net Banking,Completed
8816,1007,1,7,12,2,129999,77999.4,32759.75,214758.35,2024-02-06,Credit Card,Completed
8817,1107,19,6,13,2,4999,499.9,1709.66,11207.76,2024-06-16,Debit Card,Completed
